file                Rg           Dmax
OUT30_1_29500 29.0832 84.304
OUT25_1_93000 26.1761 81.4751
OUT29_1_89500 29.101 85.6527
OUT28_1_74500 28.385 80.9191
OUT27_1_16000 32.4582 105.045
OUT32_1_16000 32.666 106.977
OUT35_1_53500 35.5192 109.66
OUT26_1_31000 26.6935 74.0059
OUT34_1_65000 34.2483 110.072
OUT30_1_30000 29.1932 85.2686
OUT29_1_90000 28.9106 85.3602
OUT25_1_93500 26.1931 81.4134
OUT28_1_75000 28.385 81.1522
OUT27_1_16500 32.2638 103.754
OUT26_1_31500 26.9259 73.7586
OUT35_1_54000 35.4938 109.007
OUT32_1_16500 32.66 105.939
OUT29_1_90500 28.7668 85.0548
OUT30_1_30500 29.3229 86.9581
OUT34_1_65500 34.2672 110.382
OUT25_1_94000 26.2098 81.3212
OUT28_1_75500 28.403 81.5918
OUT26_1_32000 27.1018 73.7515
OUT29_1_91000 28.645 84.7004
OUT35_1_54500 35.4303 109.148
OUT32_1_17000 32.6258 105.365
OUT27_1_17000 31.9042 101.355
OUT30_1_31000 29.4747 88.1456
OUT25_1_94500 26.2627 81.422
OUT28_1_76000 28.3821 81.8777
OUT29_1_91500 28.6502 84.9113
OUT34_1_66000 34.2497 109.9
OUT26_1_32500 27.2469 73.9375
OUT27_1_17500 31.5137 100.299
OUT30_1_31500 29.6166 90.2847
OUT35_1_55000 35.344 108.395
OUT32_1_17500 32.5637 105.017
OUT29_1_92000 28.6951 85.3592
OUT25_1_95000 26.2202 81.1679
OUT28_1_76500 28.3223 81.8975
OUT26_1_33000 27.518 76.2535
OUT27_1_18000 31.2066 98.0433
OUT34_1_66500 34.2368 110.101
OUT30_1_32000 29.7668 92.3134
OUT35_1_55500 35.2567 107.812
OUT29_1_92500 28.6738 85.6915
OUT28_1_77000 28.2069 81.6207
OUT25_1_95500 26.1485 81.0773
OUT32_1_18000 32.4467 105.504
OUT26_1_33500 27.8138 78.1264
OUT34_1_67000 34.2303 110.263
OUT27_1_18500 30.8611 95.6693
OUT30_1_32500 29.8914 93.8233
OUT29_1_93000 28.6416 86.0367
OUT25_1_96000 26.1508 81.2474
OUT35_1_56000 35.1172 108.15
OUT28_1_77500 28.1412 81.6214
OUT32_1_18500 32.3923 106.258
