file,Rg,Dmax
OUT18_1_42000,18.1302,54.513
OUT20_1_39500,20.5175,62.4291
OUT17_1_42000,17.8762,56.7102
OUT19_1_41500,18.5458,54.5566
OUT21_1_38500,22.3413,72.219
OUT16_1_42500,17.7102,55.9565
OUT22_1_38000,21.8804,71.4911
OUT18_1_42500,18.2329,54.7009
OUT20_1_40000,20.4372,61.5304
OUT17_1_42500,17.8349,56.6156
OUT19_1_42000,18.4567,54.5143
OUT21_1_39000,22.3219,72.1407
OUT16_1_43000,17.6283,55.8718
OUT18_1_43000,18.3001,54.7456
OUT22_1_38500,21.8038,70.9479
OUT17_1_43000,17.8247,56.517
OUT20_1_40500,20.2931,60.5661
OUT19_1_42500,18.5149,54.3438
OUT21_1_39500,22.2701,71.9316
OUT16_1_43500,17.5491,55.5724
OUT18_1_43500,18.3665,54.6861
OUT17_1_43500,17.86,56.4832
OUT22_1_39000,21.9508,70.906
OUT20_1_41000,20.1431,59.604
OUT19_1_43000,18.5456,54.3137
OUT16_1_44000,17.4944,55.2595
OUT21_1_40000,22.1885,71.5996
OUT18_1_44000,18.3908,54.5813
OUT17_1_44000,17.8326,56.3484
OUT19_1_43500,18.5884,54.3711
OUT20_1_41500,19.9052,58.6685
OUT22_1_39500,22.1974,71.2214
OUT16_1_44500,17.4565,54.7952
OUT18_1_44500,18.4066,54.4678
OUT21_1_40500,22.0841,71.1644
OUT17_1_44500,17.7903,56.072
OUT19_1_44000,18.6358,54.4425
OUT20_1_42000,19.7493,57.948
OUT22_1_40000,22.4849,71.7732
OUT16_1_45000,17.4198,54.4173
OUT18_1_45000,18.3989,54.3292
OUT17_1_45000,17.7441,55.7888
OUT21_1_41000,21.9688,70.7457
OUT19_1_44500,18.6359,54.6221
OUT20_1_42500,19.6984,57.567
OUT16_1_45500,17.3797,54.208
OUT22_1_40500,22.7638,72.3309
OUT18_1_45500,18.3567,53.9006
OUT17_1_45500,17.6584,55.5365
OUT19_1_45000,18.6456,54.9139
OUT21_1_41500,21.8826,70.2146
OUT20_1_43000,19.6646,57.1711
OUT16_1_46000,17.2774,54.1291
OUT18_1_46000,18.2761,53.4578
OUT22_1_41000,22.973,72.7908
OUT17_1_46000,17.6103,55.3081
OUT19_1_45500,18.6508,55.0462
OUT20_1_43500,19.6294,56.8074
OUT21_1_42000,21.725,69.5579
OUT16_1_46500,17.2558,54.4629
OUT18_1_46500,18.2496,53.1585
OUT17_1_46500,17.543,55.2266
OUT22_1_41500,23.1451,73.23
OUT19_1_46000,18.6803,55.0915
OUT20_1_44000,19.5885,56.9643
OUT21_1_42500,21.5551,68.7923
OUT16_1_47000,17.3309,54.9042
OUT18_1_47000,18.3422,53.3861
OUT17_1_47000,17.5732,55.4065
OUT19_1_46500,18.6967,55.1474
OUT22_1_42000,23.3246,73.6354
OUT20_1_44500,19.4,56.4893
OUT16_1_47500,17.4058,55.1025
OUT21_1_43000,21.3884,67.911
OUT18_1_47500,18.4771,53.944
OUT17_1_47500,17.5837,55.6452
OUT19_1_47000,18.6932,55.2465
OUT20_1_45000,19.1887,56.3619
OUT22_1_42500,23.4694,73.8772
OUT16_1_48000,17.3702,55.0914
OUT21_1_43500,21.1787,66.9537
OUT18_1_48000,18.5589,54.4536
OUT17_1_48000,17.599,55.8412
OUT19_1_47500,18.7051,55.3638
OUT20_1_45500,19.1141,56.3708
OUT16_1_48500,17.3109,54.8233
OUT18_1_48500,18.6716,54.8524
OUT22_1_43000,23.5517,73.9187
OUT21_1_44000,20.9565,65.9028
OUT17_1_48500,17.6998,55.9585
OUT19_1_48000,18.7204,55.3624
OUT20_1_46000,19.1872,56.9809
OUT16_1_49000,17.2427,54.2424
OUT18_1_49000,18.8139,55.2812
OUT22_1_43500,23.6031,73.9126
OUT17_1_49000,17.7072,56.0058
OUT19_1_48500,18.7263,55.338
OUT21_1_44500,20.7193,64.8639
OUT20_1_46500,19.2414,56.6584
OUT16_1_49500,17.2343,53.8411
OUT18_1_49500,18.8552,55.6329
OUT17_1_49500,17.632,56.0797
OUT19_1_49000,18.6919,55.3267
OUT22_1_44000,23.6513,73.7881
OUT21_1_45000,20.7118,64.0897
OUT20_1_47000,19.2169,56.4351
OUT16_1_50000,17.3103,54.0272
OUT18_1_50000,18.8774,55.8734
OUT17_1_50000,17.5635,55.9389
OUT19_1_49500,18.7214,55.3338
OUT21_1_45500,20.8017,63.4537
OUT22_1_44500,23.5797,73.409
OUT20_1_47500,19.1809,56.6682
OUT16_1_50500,17.274,54.4408
OUT18_1_50500,18.8806,55.8388
OUT17_1_50500,17.5044,55.6317
OUT19_1_50000,18.7347,55.2811
OUT21_1_46000,20.8887,63.297
OUT20_1_48000,19.2514,56.9211
OUT16_1_51000,17.3204,54.6762
OUT22_1_45000,23.4619,72.901
OUT18_1_51000,18.7949,55.7454
OUT17_1_51000,17.5821,55.57
OUT19_1_50500,18.7294,55.2024
OUT16_1_51500,17.3278,54.5513
OUT21_1_46500,20.9418,63.4152
OUT20_1_48500,19.3827,57.0548
OUT18_1_51500,18.7053,55.6463
OUT22_1_45500,23.2974,72.2604
OUT17_1_51500,17.6475,55.9439
OUT19_1_51000,18.7419,55.1261
OUT16_1_52000,17.3186,54.5188
OUT21_1_47000,21.0244,63.5286
OUT20_1_49000,19.4033,57.185
OUT18_1_52000,18.6348,55.3857
OUT22_1_46000,23.0966,71.6216
OUT17_1_52000,17.6753,56.405
OUT19_1_51500,18.8046,55.1651
OUT16_1_52500,17.2448,54.5309
OUT21_1_47500,21.0836,63.625
OUT20_1_49500,19.4159,57.3272
OUT18_1_52500,18.4792,55.0243
OUT17_1_52500,17.6018,56.8615
OUT19_1_52000,18.8775,55.2881
OUT22_1_46500,22.8732,70.9094
OUT16_1_53000,17.477,54.7465
OUT18_1_53000,18.3984,54.6061
OUT20_1_50000,19.3883,57.4398
OUT21_1_48000,21.0567,63.8792
OUT17_1_53000,17.6006,57.3387
OUT19_1_52500,18.9038,55.4907
OUT22_1_47000,22.6748,70.7714
OUT16_1_53500,17.5824,54.9313
OUT18_1_53500,18.355,54.3508
OUT20_1_50500,19.4811,57.546
OUT21_1_48500,21.0172,64.0701
OUT17_1_53500,17.6381,57.6541
OUT19_1_53000,18.8878,55.8257
OUT16_1_54000,17.6052,55.1401
OUT22_1_47500,22.4411,70.0464
OUT18_1_54000,18.4046,54.3598
OUT20_1_51000,19.5397,57.4198
OUT21_1_49000,20.9844,64.2698
OUT17_1_54000,17.7529,57.8817
OUT19_1_53500,18.9692,56.2009
OUT16_1_54500,17.5648,55.3749
OUT22_1_48000,22.2217,70.09
OUT18_1_54500,18.4175,54.6348
OUT20_1_51500,19.6334,57.6692
OUT17_1_54500,17.8188,58.0955
OUT21_1_49500,20.9769,64.3752
OUT19_1_54000,19.1412,56.6133
OUT16_1_55000,17.6061,55.4671
OUT18_1_55000,18.4404,55.0827
OUT22_1_48500,21.9403,70.0867
OUT20_1_52000,19.659,57.8473
OUT17_1_55000,17.8875,58.3013
OUT19_1_54500,19.3117,56.9903
OUT21_1_50000,20.9921,64.4223
OUT16_1_55500,17.6726,55.3768
OUT18_1_55500,18.4516,55.5889
OUT20_1_52500,19.7838,57.9007
OUT22_1_49000,21.6968,69.025
OUT17_1_55500,17.8045,58.4642
OUT19_1_55000,19.5011,57.4472
OUT21_1_50500,21.0411,64.5087
