file,Rg,Dmax
OUT34_1_40500,33.7234,99.4865
OUT37_1_38500,35.5294,104.844
OUT40_1_39000,38.9643,110.151
OUT30_1_43500,29.2751,89.0635
OUT32_1_44000,31.5016,88.8788
OUT35_1_42500,34.5589,98.3513
OUT33_1_42000,32.6322,91.2853
OUT31_1_43500,31.169,83.8498
OUT39_1_38500,37.4614,108.415
OUT38_1_41000,38.3154,116.788
OUT34_1_41000,33.619,98.6018
OUT36_1_40500,35.656,110.463
OUT30_1_44000,29.2407,89.1064
OUT32_1_44500,31.5322,89.7304
OUT31_1_44000,31.0274,83.865
OUT33_1_42500,32.6402,93.347
OUT37_1_39000,35.6977,106.764
OUT40_1_39500,39.0832,110.822
OUT39_1_39000,37.602,110.862
OUT35_1_43000,34.6524,98.2859
OUT34_1_41500,33.545,97.9651
OUT38_1_41500,38.4917,116.773
OUT32_1_45000,31.5722,88.7906
OUT30_1_44500,29.1771,88.5675
OUT37_1_39500,35.8833,106.942
OUT31_1_44500,30.923,82.9699
OUT36_1_41000,35.6448,110.116
OUT35_1_43500,34.7001,99.1358
OUT33_1_43000,32.6522,94.9888
OUT39_1_39500,37.8084,113.677
OUT40_1_40000,39.2888,111.845
OUT32_1_45500,31.6129,87.8892
OUT34_1_42000,33.4794,96.7212
OUT38_1_42000,38.608,116.811
OUT30_1_45000,29.0977,87.7747
OUT31_1_45000,30.8617,83.0466
OUT35_1_44000,34.6965,98.5713
OUT32_1_46000,31.6342,88.4295
OUT37_1_40000,36.0575,107.549
OUT33_1_43500,32.6589,94.8471
OUT39_1_40000,38.0468,114.984
OUT34_1_42500,33.3799,96.261
OUT36_1_41500,35.6127,110.825
OUT40_1_40500,39.4922,112.537
OUT38_1_42500,38.6825,116.599
OUT31_1_45500,30.9013,84.5659
OUT30_1_45500,29.0292,89.6169
OUT35_1_44500,34.7218,99.1603
OUT33_1_44000,32.6689,93.5892
OUT34_1_43000,33.3164,95.2214
OUT32_1_46500,31.6815,88.5445
OUT39_1_40500,38.3036,115.967
OUT37_1_40500,36.2557,109.292
OUT40_1_41000,39.7422,113.473
OUT31_1_46000,30.8351,86.4206
OUT30_1_46000,29.0229,91.9451
OUT36_1_42000,35.5911,110.496
OUT35_1_45000,34.7471,98.2245
OUT38_1_43000,38.7322,116.472
OUT37_1_41000,36.5077,109.879
OUT33_1_44500,32.6078,93.3113
OUT32_1_47000,31.8243,86.3012
OUT40_1_41500,39.9634,113.512
OUT31_1_46500,30.7135,87.5966
OUT34_1_43500,33.2913,93.8175
OUT30_1_46500,29.0612,92.2905
OUT39_1_41000,38.5725,116.45
OUT36_1_42500,35.6279,110.196
OUT35_1_45500,34.8574,96.6191
OUT38_1_43500,38.7671,114.638
OUT37_1_41500,36.7777,111.697
OUT40_1_42000,40.1391,112.386
